ID,income_above_limit
ID_TZ225522,1
ID_TZ225523,1
ID_TZ225524,1
ID_TZ225525,1
ID_TZ225526,1
ID_TZ225527,1
ID_TZ225528,1
ID_TZ225529,1
ID_TZ225530,1
ID_TZ225531,1
ID_TZ225532,1
ID_TZ225533,1
ID_TZ225534,1
ID_TZ225535,1
ID_TZ225536,1
ID_TZ225537,1
ID_TZ225538,1
ID_TZ225539,1
ID_TZ225540,1
ID_TZ225541,1
ID_TZ225542,1
ID_TZ225543,1
ID_TZ225544,1
ID_TZ225545,1
ID_TZ225546,1
ID_TZ225547,1
ID_TZ225548,1
ID_TZ225549,1
ID_TZ225550,1
ID_TZ225551,1
ID_TZ225552,1
ID_TZ225553,1
ID_TZ225554,1
ID_TZ225555,1
ID_TZ225556,1
ID_TZ225557,1
ID_TZ225558,1
ID_TZ225559,1
ID_TZ225560,1
ID_TZ225561,1
ID_TZ225562,1
ID_TZ225563,1
ID_TZ225564,1
ID_TZ225565,1
ID_TZ225566,1
ID_TZ225567,1
ID_TZ225568,1
ID_TZ225569,1
ID_TZ225570,1
ID_TZ225571,1
ID_TZ225572,1
ID_TZ225573,1
ID_TZ225574,1
ID_TZ225575,1
ID_TZ225576,1
ID_TZ225577,1
ID_TZ225578,1
ID_TZ225579,1
ID_TZ225580,1
ID_TZ225581,1
ID_TZ225582,1
ID_TZ225583,1
ID_TZ225584,1
ID_TZ225585,1
ID_TZ225586,1
ID_TZ225587,1
ID_TZ225588,1
ID_TZ225589,1
ID_TZ225590,1
ID_TZ225591,1
ID_TZ225592,1
ID_TZ225593,1
ID_TZ225594,1
ID_TZ225595,1
ID_TZ225596,1
ID_TZ225597,1
ID_TZ225598,1
ID_TZ225599,1
ID_TZ225600,1
ID_TZ225601,1
ID_TZ225602,1
ID_TZ225603,1
ID_TZ225604,1
ID_TZ225605,1
ID_TZ225606,1
ID_TZ225607,1
ID_TZ225608,1
ID_TZ225609,1
ID_TZ225610,1
ID_TZ225611,1
ID_TZ225612,1
ID_TZ225613,1
ID_TZ225614,1
ID_TZ225615,1
ID_TZ225616,1
ID_TZ225617,1
ID_TZ225618,1
ID_TZ225619,1
ID_TZ225620,1
ID_TZ225621,1
ID_TZ225622,1
ID_TZ225623,1
ID_TZ225624,1
ID_TZ225625,1
ID_TZ225626,1
ID_TZ225627,1
ID_TZ225628,1
ID_TZ225629,1
ID_TZ225630,1
ID_TZ225631,1
ID_TZ225632,1
ID_TZ225633,1
ID_TZ225634,1
ID_TZ225635,1
ID_TZ225636,1
ID_TZ225637,1
ID_TZ225638,1
ID_TZ225639,1
ID_TZ225640,1
ID_TZ225641,1
ID_TZ225642,1
ID_TZ225643,1
ID_TZ225644,1
ID_TZ225645,1
ID_TZ225646,1
ID_TZ225647,1
ID_TZ225648,1
ID_TZ225649,1
ID_TZ225650,1
ID_TZ225651,1
ID_TZ225652,1
ID_TZ225653,1
ID_TZ225654,1
ID_TZ225655,1
ID_TZ225656,1
ID_TZ225657,1
ID_TZ225658,1
ID_TZ225659,1
ID_TZ225660,1
ID_TZ225661,1
ID_TZ225662,1
ID_TZ225663,1
ID_TZ225664,1
ID_TZ225665,1
ID_TZ225666,1
ID_TZ225667,1
ID_TZ225668,1
ID_TZ225669,1
ID_TZ225670,1
ID_TZ225671,1
ID_TZ225672,1
ID_TZ225673,1
ID_TZ225674,1
ID_TZ225675,1
ID_TZ225676,1
ID_TZ225677,1
ID_TZ225678,1
ID_TZ225679,1
ID_TZ225680,1
ID_TZ225681,1
ID_TZ225682,1
ID_TZ225683,1
ID_TZ225684,1
ID_TZ225685,1
ID_TZ225686,1
ID_TZ225687,1
ID_TZ225688,1
ID_TZ225689,1
ID_TZ225690,1
ID_TZ225691,1
ID_TZ225692,1
ID_TZ225693,1
ID_TZ225694,1
ID_TZ225695,1
ID_TZ225696,1
ID_TZ225697,1
ID_TZ225698,1
ID_TZ225699,1
ID_TZ225700,1
ID_TZ225701,1
ID_TZ225702,1
ID_TZ225703,1
ID_TZ225704,1
ID_TZ225705,1
ID_TZ225706,1
ID_TZ225707,1
ID_TZ225708,1
ID_TZ225709,1
ID_TZ225710,1
ID_TZ225711,1
ID_TZ225712,1
ID_TZ225713,1
ID_TZ225714,1
ID_TZ225715,1
ID_TZ225716,1
ID_TZ225717,1
ID_TZ225718,1
ID_TZ225719,1
ID_TZ225720,1
ID_TZ225721,1
ID_TZ225722,1
ID_TZ225723,1
ID_TZ225724,1
ID_TZ225725,1
ID_TZ225726,1
ID_TZ225727,1
ID_TZ225728,1
ID_TZ225729,1
ID_TZ225730,1
ID_TZ225731,1
ID_TZ225732,1
ID_TZ225733,1
ID_TZ225734,1
ID_TZ225735,1
ID_TZ225736,1
ID_TZ225737,1
ID_TZ225738,1
ID_TZ225739,1
ID_TZ225740,1
ID_TZ225741,1
ID_TZ225742,1
ID_TZ225743,1
ID_TZ225744,1
ID_TZ225745,1
ID_TZ225746,1
ID_TZ225747,1
ID_TZ225748,1
ID_TZ225749,1
ID_TZ225750,1
ID_TZ225751,1
ID_TZ225752,1
ID_TZ225753,1
ID_TZ225754,1
ID_TZ225755,1
ID_TZ225756,1
ID_TZ225757,1
ID_TZ225758,1
ID_TZ225759,1
ID_TZ225760,1
ID_TZ225761,1
ID_TZ225762,1
ID_TZ225763,1
ID_TZ225764,1
ID_TZ225765,1
ID_TZ225766,1
ID_TZ225767,1
ID_TZ225768,1
ID_TZ225769,1
ID_TZ225770,1
ID_TZ225771,1
ID_TZ225772,1
ID_TZ225773,1
ID_TZ225774,1
ID_TZ225775,1
ID_TZ225776,1
ID_TZ225777,1
ID_TZ225778,1
ID_TZ225779,1
ID_TZ225780,1
ID_TZ225781,1
ID_TZ225782,1
ID_TZ225783,1
ID_TZ225784,1
ID_TZ225785,1
ID_TZ225786,1
ID_TZ225787,1
ID_TZ225788,1
ID_TZ225789,1
ID_TZ225790,1
ID_TZ225791,1
ID_TZ225792,1
ID_TZ225793,1
ID_TZ225794,1
ID_TZ225795,1
ID_TZ225796,1
ID_TZ225797,1
ID_TZ225798,1
ID_TZ225799,1
ID_TZ225800,1
ID_TZ225801,1
ID_TZ225802,1
ID_TZ225803,1
ID_TZ225804,1
ID_TZ225805,1
ID_TZ225806,1
ID_TZ225807,1
ID_TZ225808,1
ID_TZ225809,1
ID_TZ225810,1
ID_TZ225811,1
ID_TZ225812,1
ID_TZ225813,1
ID_TZ225814,1
ID_TZ225815,1
ID_TZ225816,1
ID_TZ225817,1
ID_TZ225818,1
ID_TZ225819,1
ID_TZ225820,1
ID_TZ225821,1
ID_TZ225822,1
ID_TZ225823,1
ID_TZ225824,1
ID_TZ225825,1
ID_TZ225826,1
ID_TZ225827,1
ID_TZ225828,1
ID_TZ225829,1
ID_TZ225830,1
ID_TZ225831,1
ID_TZ225832,1
ID_TZ225833,1
ID_TZ225834,1
ID_TZ225835,1
ID_TZ225836,1
ID_TZ225837,1
ID_TZ225838,1
ID_TZ225839,1
ID_TZ225840,1
ID_TZ225841,1
ID_TZ225842,1
ID_TZ225843,1
ID_TZ225844,1
ID_TZ225845,1
ID_TZ225846,1
ID_TZ225847,1
ID_TZ225848,1
ID_TZ225849,1
ID_TZ225850,1
ID_TZ225851,1
ID_TZ225852,1
ID_TZ225853,1
ID_TZ225854,1
ID_TZ225855,1
ID_TZ225856,1
ID_TZ225857,1
ID_TZ225858,1
ID_TZ225859,1
ID_TZ225860,1
ID_TZ225861,1
ID_TZ225862,1
ID_TZ225863,1
ID_TZ225864,1
ID_TZ225865,1
ID_TZ225866,1
ID_TZ225867,1
ID_TZ225868,1
ID_TZ225869,1
ID_TZ225870,1
ID_TZ225871,1
ID_TZ225872,1
ID_TZ225873,1
ID_TZ225874,1
ID_TZ225875,1
ID_TZ225876,1
ID_TZ225877,1
ID_TZ225878,1
ID_TZ225879,1
ID_TZ225880,1
ID_TZ225881,1
ID_TZ225882,1
ID_TZ225883,1
ID_TZ225884,1
ID_TZ225885,1
ID_TZ225886,1
ID_TZ225887,1
ID_TZ225888,1
ID_TZ225889,1
ID_TZ225890,1
ID_TZ225891,1
ID_TZ225892,1
ID_TZ225893,1
ID_TZ225894,1
ID_TZ225895,1
ID_TZ225896,1
ID_TZ225897,1
ID_TZ225898,1
ID_TZ225899,1
ID_TZ225900,1
ID_TZ225901,1
ID_TZ225902,1
ID_TZ225903,1
ID_TZ225904,1
ID_TZ225905,1
ID_TZ225906,1
ID_TZ225907,1
ID_TZ225908,1
ID_TZ225909,1
ID_TZ225910,1
ID_TZ225911,1
ID_TZ225912,1
ID_TZ225913,1
ID_TZ225914,1
ID_TZ225915,1
ID_TZ225916,1
ID_TZ225917,1
ID_TZ225918,1
ID_TZ225919,1
ID_TZ225920,1
ID_TZ225921,1
ID_TZ225922,1
ID_TZ225923,1
ID_TZ225924,1
ID_TZ225925,1
ID_TZ225926,1
ID_TZ225927,1
ID_TZ225928,1
ID_TZ225929,1
ID_TZ225930,1
ID_TZ225931,1
ID_TZ225932,1
ID_TZ225933,1
ID_TZ225934,1
ID_TZ225935,1
ID_TZ225936,1
ID_TZ225937,1
ID_TZ225938,1
ID_TZ225939,1
ID_TZ225940,1
ID_TZ225941,1
ID_TZ225942,1
ID_TZ225943,1
ID_TZ225944,1
ID_TZ225945,1
ID_TZ225946,1
ID_TZ225947,1
ID_TZ225948,1
ID_TZ225949,1
ID_TZ225950,1
ID_TZ225951,1
ID_TZ225952,1
ID_TZ225953,1
ID_TZ225954,1
ID_TZ225955,1
ID_TZ225956,1
ID_TZ225957,1
ID_TZ225958,1
ID_TZ225959,1
ID_TZ225960,1
ID_TZ225961,1
ID_TZ225962,1
ID_TZ225963,1
ID_TZ225964,1
ID_TZ225965,1
ID_TZ225966,1
ID_TZ225967,1
ID_TZ225968,1
ID_TZ225969,1
ID_TZ225970,1
ID_TZ225971,1
ID_TZ225972,1
ID_TZ225973,1
ID_TZ225974,1
ID_TZ225975,1
ID_TZ225976,1
ID_TZ225977,1
ID_TZ225978,1
ID_TZ225979,1
ID_TZ225980,1
ID_TZ225981,1
ID_TZ225982,1
ID_TZ225983,1
ID_TZ225984,1
ID_TZ225985,1
ID_TZ225986,1
ID_TZ225987,1
ID_TZ225988,1
ID_TZ225989,1
ID_TZ225990,1
ID_TZ225991,1
ID_TZ225992,1
ID_TZ225993,1
ID_TZ225994,1
ID_TZ225995,1
ID_TZ225996,1
ID_TZ225997,1
ID_TZ225998,1
ID_TZ225999,1
ID_TZ226000,1
ID_TZ226001,1
ID_TZ226002,1
ID_TZ226003,1
ID_TZ226004,1
ID_TZ226005,1
ID_TZ226006,1
ID_TZ226007,1
ID_TZ226008,1
ID_TZ226009,1
ID_TZ226010,1
ID_TZ226011,1
ID_TZ226012,1
ID_TZ226013,1
ID_TZ226014,1
ID_TZ226015,1
ID_TZ226016,1
ID_TZ226017,1
ID_TZ226018,1
ID_TZ226019,1
ID_TZ226020,1
ID_TZ226021,1
ID_TZ226022,1
ID_TZ226023,1
ID_TZ226024,1
ID_TZ226025,1
ID_TZ226026,1
ID_TZ226027,1
ID_TZ226028,1
ID_TZ226029,1
ID_TZ226030,1
ID_TZ226031,1
ID_TZ226032,1
ID_TZ226033,1
ID_TZ226034,1
ID_TZ226035,1
ID_TZ226036,1
ID_TZ226037,1
ID_TZ226038,1
ID_TZ226039,1
ID_TZ226040,1
ID_TZ226041,1
ID_TZ226042,1
ID_TZ226043,1
ID_TZ226044,1
ID_TZ226045,1
ID_TZ226046,1
ID_TZ226047,1
ID_TZ226048,1
ID_TZ226049,1
ID_TZ226050,1
ID_TZ226051,1
ID_TZ226052,1
ID_TZ226053,1
ID_TZ226054,1
ID_TZ226055,1
ID_TZ226056,1
ID_TZ226057,1
ID_TZ226058,1
ID_TZ226059,1
ID_TZ226060,1
ID_TZ226061,1
ID_TZ226062,1
ID_TZ226063,1
ID_TZ226064,1
ID_TZ226065,1
ID_TZ226066,1
ID_TZ226067,1
ID_TZ226068,1
ID_TZ226069,1
ID_TZ226070,1
ID_TZ226071,1
ID_TZ226072,1
ID_TZ226073,1
ID_TZ226074,1
ID_TZ226075,1
ID_TZ226076,1
ID_TZ226077,1
ID_TZ226078,1
ID_TZ226079,1
ID_TZ226080,1
ID_TZ226081,1
ID_TZ226082,1
ID_TZ226083,1
ID_TZ226084,1
ID_TZ226085,1
ID_TZ226086,1
ID_TZ226087,1
ID_TZ226088,1
ID_TZ226089,1
ID_TZ226090,1
ID_TZ226091,1
ID_TZ226092,1
ID_TZ226093,1
ID_TZ226094,1
ID_TZ226095,1
ID_TZ226096,1
ID_TZ226097,1
ID_TZ226098,1
ID_TZ226099,1
ID_TZ226100,1
ID_TZ226101,1
ID_TZ226102,1
ID_TZ226103,1
ID_TZ226104,1
ID_TZ226105,1
ID_TZ226106,1
ID_TZ226107,1
ID_TZ226108,1
ID_TZ226109,1
ID_TZ226110,1
ID_TZ226111,1
ID_TZ226112,1
ID_TZ226113,1
ID_TZ226114,1
ID_TZ226115,1
ID_TZ226116,1
ID_TZ226117,1
ID_TZ226118,1
ID_TZ226119,1
ID_TZ226120,1
ID_TZ226121,1
ID_TZ226122,1
ID_TZ226123,1
ID_TZ226124,1
ID_TZ226125,1
ID_TZ226126,1
ID_TZ226127,1
ID_TZ226128,1
ID_TZ226129,1
ID_TZ226130,1
ID_TZ226131,1
ID_TZ226132,1
ID_TZ226133,1
ID_TZ226134,1
ID_TZ226135,1
ID_TZ226136,1
ID_TZ226137,1
ID_TZ226138,1
ID_TZ226139,1
ID_TZ226140,1
ID_TZ226141,1
ID_TZ226142,1
ID_TZ226143,1
ID_TZ226144,1
ID_TZ226145,1
ID_TZ226146,1
ID_TZ226147,1
ID_TZ226148,1
ID_TZ226149,1
ID_TZ226150,1
ID_TZ226151,1
ID_TZ226152,1
ID_TZ226153,1
ID_TZ226154,1
ID_TZ226155,1
ID_TZ226156,1
ID_TZ226157,1
ID_TZ226158,1
ID_TZ226159,1
ID_TZ226160,1
ID_TZ226161,1
ID_TZ226162,1
ID_TZ226163,1
ID_TZ226164,1
ID_TZ226165,1
ID_TZ226166,1
ID_TZ226167,1
ID_TZ226168,1
ID_TZ226169,1
ID_TZ226170,1
ID_TZ226171,1
ID_TZ226172,1
ID_TZ226173,1
ID_TZ226174,1
ID_TZ226175,1
ID_TZ226176,1
ID_TZ226177,1
ID_TZ226178,1
ID_TZ226179,1
ID_TZ226180,1
ID_TZ226181,1
ID_TZ226182,1
ID_TZ226183,1
ID_TZ226184,1
ID_TZ226185,1
ID_TZ226186,1
ID_TZ226187,1
ID_TZ226188,1
ID_TZ226189,1
ID_TZ226190,1
ID_TZ226191,1
ID_TZ226192,1
ID_TZ226193,1
ID_TZ226194,1
ID_TZ226195,1
ID_TZ226196,1
ID_TZ226197,1
ID_TZ226198,1
ID_TZ226199,1
ID_TZ226200,1
ID_TZ226201,1
ID_TZ226202,1
ID_TZ226203,1
ID_TZ226204,1
ID_TZ226205,1
ID_TZ226206,1
ID_TZ226207,1
ID_TZ226208,1
ID_TZ226209,1
ID_TZ226210,1
ID_TZ226211,1
ID_TZ226212,1
ID_TZ226213,1
ID_TZ226214,1
ID_TZ226215,1
ID_TZ226216,1
ID_TZ226217,1
ID_TZ226218,1
ID_TZ226219,1
ID_TZ226220,1
ID_TZ226221,1
ID_TZ226222,1
ID_TZ226223,1
ID_TZ226224,1
ID_TZ226225,1
ID_TZ226226,1
ID_TZ226227,1
ID_TZ226228,1
ID_TZ226229,1
ID_TZ226230,1
ID_TZ226231,1
ID_TZ226232,1
ID_TZ226233,1
ID_TZ226234,1
ID_TZ226235,1
ID_TZ226236,1
ID_TZ226237,1
ID_TZ226238,1
ID_TZ226239,1
ID_TZ226240,1
ID_TZ226241,1
ID_TZ226242,1
ID_TZ226243,1
ID_TZ226244,1
ID_TZ226245,1
ID_TZ226246,1
ID_TZ226247,1
ID_TZ226248,1
ID_TZ226249,1
ID_TZ226250,1
ID_TZ226251,1
ID_TZ226252,1
ID_TZ226253,1
ID_TZ226254,1
ID_TZ226255,1
ID_TZ226256,1
ID_TZ226257,1
ID_TZ226258,1
ID_TZ226259,1
ID_TZ226260,1
ID_TZ226261,1
ID_TZ226262,1
ID_TZ226263,1
ID_TZ226264,1
ID_TZ226265,1
ID_TZ226266,1
ID_TZ226267,1
ID_TZ226268,1
ID_TZ226269,1
ID_TZ226270,1
ID_TZ226271,1
ID_TZ226272,1
ID_TZ226273,1
ID_TZ226274,1
ID_TZ226275,1
ID_TZ226276,1
ID_TZ226277,1
ID_TZ226278,1
ID_TZ226279,1
ID_TZ226280,1
ID_TZ226281,1
ID_TZ226282,1
ID_TZ226283,1
ID_TZ226284,1
ID_TZ226285,1
ID_TZ226286,1
ID_TZ226287,1
ID_TZ226288,1
ID_TZ226289,1
ID_TZ226290,1
ID_TZ226291,1
ID_TZ226292,1
ID_TZ226293,1
ID_TZ226294,1
ID_TZ226295,1
ID_TZ226296,1
ID_TZ226297,1
ID_TZ226298,1
ID_TZ226299,1
ID_TZ226300,1
ID_TZ226301,1
ID_TZ226302,1
ID_TZ226303,1
ID_TZ226304,1
ID_TZ226305,1
ID_TZ226306,1
ID_TZ226307,1
ID_TZ226308,1
ID_TZ226309,1
ID_TZ226310,1
ID_TZ226311,1
ID_TZ226312,1
ID_TZ226313,1
ID_TZ226314,1
ID_TZ226315,1
ID_TZ226316,1
ID_TZ226317,1
ID_TZ226318,1
ID_TZ226319,1
ID_TZ226320,1
ID_TZ226321,1
ID_TZ226322,1
ID_TZ226323,1
ID_TZ226324,1
ID_TZ226325,1
ID_TZ226326,1
ID_TZ226327,1
ID_TZ226328,1
ID_TZ226329,1
ID_TZ226330,1
ID_TZ226331,1
ID_TZ226332,1
ID_TZ226333,1
ID_TZ226334,1
ID_TZ226335,1
ID_TZ226336,1
ID_TZ226337,1
ID_TZ226338,1
ID_TZ226339,1
ID_TZ226340,1
ID_TZ226341,1
ID_TZ226342,1
ID_TZ226343,1
ID_TZ226344,1
ID_TZ226345,1
ID_TZ226346,1
ID_TZ226347,1
ID_TZ226348,1
ID_TZ226349,1
ID_TZ226350,1
ID_TZ226351,1
ID_TZ226352,1
ID_TZ226353,1
ID_TZ226354,1
ID_TZ226355,1
ID_TZ226356,1
ID_TZ226357,1
ID_TZ226358,1
ID_TZ226359,1
ID_TZ226360,1
ID_TZ226361,1
ID_TZ226362,1
ID_TZ226363,1
ID_TZ226364,1
ID_TZ226365,1
ID_TZ226366,1
ID_TZ226367,1
ID_TZ226368,1
ID_TZ226369,1
ID_TZ226370,1
ID_TZ226371,1
ID_TZ226372,1
ID_TZ226373,1
ID_TZ226374,1
ID_TZ226375,1
ID_TZ226376,1
ID_TZ226377,1
ID_TZ226378,1
ID_TZ226379,1
ID_TZ226380,1
ID_TZ226381,1
ID_TZ226382,1
ID_TZ226383,1
ID_TZ226384,1
ID_TZ226385,1
ID_TZ226386,1
ID_TZ226387,1
ID_TZ226388,1
ID_TZ226389,1
ID_TZ226390,1
ID_TZ226391,1
ID_TZ226392,1
ID_TZ226393,1
ID_TZ226394,1
ID_TZ226395,1
ID_TZ226396,1
ID_TZ226397,1
ID_TZ226398,1
ID_TZ226399,1
ID_TZ226400,1
ID_TZ226401,1
ID_TZ226402,1
ID_TZ226403,1
ID_TZ226404,1
ID_TZ226405,1
ID_TZ226406,1
ID_TZ226407,1
ID_TZ226408,1
ID_TZ226409,1
ID_TZ226410,1
ID_TZ226411,1
ID_TZ226412,1
ID_TZ226413,1
ID_TZ226414,1
ID_TZ226415,1
ID_TZ226416,1
ID_TZ226417,1
ID_TZ226418,1
ID_TZ226419,1
ID_TZ226420,1
ID_TZ226421,1
ID_TZ226422,1
ID_TZ226423,1
ID_TZ226424,1
ID_TZ226425,1
ID_TZ226426,1
ID_TZ226427,1
ID_TZ226428,1
ID_TZ226429,1
ID_TZ226430,1
ID_TZ226431,1
ID_TZ226432,1
ID_TZ226433,1
ID_TZ226434,1
ID_TZ226435,1
ID_TZ226436,1
ID_TZ226437,1
ID_TZ226438,1
ID_TZ226439,1
ID_TZ226440,1
ID_TZ226441,1
ID_TZ226442,1
ID_TZ226443,1
ID_TZ226444,1
ID_TZ226445,1
ID_TZ226446,1
ID_TZ226447,1
ID_TZ226448,1
ID_TZ226449,1
ID_TZ226450,1
ID_TZ226451,1
ID_TZ226452,1
ID_TZ226453,1
ID_TZ226454,1
ID_TZ226455,1
ID_TZ226456,1
ID_TZ226457,1
ID_TZ226458,1
ID_TZ226459,1
ID_TZ226460,1
ID_TZ226461,1
ID_TZ226462,1
ID_TZ226463,1
ID_TZ226464,1
ID_TZ226465,1
ID_TZ226466,1
ID_TZ226467,1
ID_TZ226468,1
ID_TZ226469,1
ID_TZ226470,1
ID_TZ226471,1
ID_TZ226472,1
ID_TZ226473,1
ID_TZ226474,1
ID_TZ226475,1
ID_TZ226476,1
ID_TZ226477,1
ID_TZ226478,1
ID_TZ226479,1
ID_TZ226480,1
ID_TZ226481,1
ID_TZ226482,1
ID_TZ226483,1
ID_TZ226484,1
ID_TZ226485,1
ID_TZ226486,1
ID_TZ226487,1
ID_TZ226488,1
ID_TZ226489,1
ID_TZ226490,1
ID_TZ226491,1
ID_TZ226492,1
ID_TZ226493,1
ID_TZ226494,1
ID_TZ226495,1
ID_TZ226496,1
ID_TZ226497,1
ID_TZ226498,1
ID_TZ226499,1
ID_TZ226500,1
ID_TZ226501,1
ID_TZ226502,1
ID_TZ226503,1
ID_TZ226504,1
ID_TZ226505,1
ID_TZ226506,1
ID_TZ226507,1
ID_TZ226508,1
ID_TZ226509,1
ID_TZ226510,1
ID_TZ226511,1
ID_TZ226512,1
ID_TZ226513,1
ID_TZ226514,1
ID_TZ226515,1
ID_TZ226516,1
ID_TZ226517,1
ID_TZ226518,1
ID_TZ226519,1
ID_TZ226520,1
ID_TZ226521,1
ID_TZ226522,1
ID_TZ226523,1
ID_TZ226524,1
ID_TZ226525,1
ID_TZ226526,1
ID_TZ226527,1
ID_TZ226528,1
ID_TZ226529,1
ID_TZ226530,1
ID_TZ226531,1
ID_TZ226532,1
ID_TZ226533,1
ID_TZ226534,1
ID_TZ226535,1
ID_TZ226536,1
ID_TZ226537,1
ID_TZ226538,1
ID_TZ226539,1
ID_TZ226540,1
ID_TZ226541,1
ID_TZ226542,1
ID_TZ226543,1
ID_TZ226544,1
ID_TZ226545,1
ID_TZ226546,1
ID_TZ226547,1
ID_TZ226548,1
ID_TZ226549,1
ID_TZ226550,1
ID_TZ226551,1
ID_TZ226552,1
ID_TZ226553,1
ID_TZ226554,1
ID_TZ226555,1
ID_TZ226556,1
ID_TZ226557,1
ID_TZ226558,1
ID_TZ226559,1
ID_TZ226560,1
ID_TZ226561,1
ID_TZ226562,1
ID_TZ226563,1
ID_TZ226564,1
ID_TZ226565,1
ID_TZ226566,1
ID_TZ226567,1
ID_TZ226568,1
ID_TZ226569,1
ID_TZ226570,1
ID_TZ226571,1
ID_TZ226572,1
ID_TZ226573,1
ID_TZ226574,1
ID_TZ226575,1
ID_TZ226576,1
ID_TZ226577,1
ID_TZ226578,1
ID_TZ226579,1
ID_TZ226580,1
ID_TZ226581,1
ID_TZ226582,1
ID_TZ226583,1
ID_TZ226584,1
ID_TZ226585,1
ID_TZ226586,1
ID_TZ226587,1
ID_TZ226588,1
ID_TZ226589,1
ID_TZ226590,1
ID_TZ226591,1
ID_TZ226592,1
ID_TZ226593,1
ID_TZ226594,1
ID_TZ226595,1
ID_TZ226596,1
ID_TZ226597,1
ID_TZ226598,1
ID_TZ226599,1
ID_TZ226600,1
ID_TZ226601,1
ID_TZ226602,1
ID_TZ226603,1
ID_TZ226604,1
ID_TZ226605,1
ID_TZ226606,1
ID_TZ226607,1
ID_TZ226608,1
ID_TZ226609,1
ID_TZ226610,1
ID_TZ226611,1
ID_TZ226612,1
ID_TZ226613,1
ID_TZ226614,1
ID_TZ226615,1
ID_TZ226616,1
ID_TZ226617,1
ID_TZ226618,1
ID_TZ226619,1
ID_TZ226620,1
ID_TZ226621,1
ID_TZ226622,1
ID_TZ226623,1
ID_TZ226624,1
ID_TZ226625,1
ID_TZ226626,1
ID_TZ226627,1
ID_TZ226628,1
ID_TZ226629,1
ID_TZ226630,1
ID_TZ226631,1
ID_TZ226632,1
ID_TZ226633,1
ID_TZ226634,1
ID_TZ226635,1
ID_TZ226636,1
ID_TZ226637,1
ID_TZ226638,1
ID_TZ226639,1
ID_TZ226640,1
ID_TZ226641,1
ID_TZ226642,1
ID_TZ226643,1
ID_TZ226644,1
ID_TZ226645,1
ID_TZ226646,1
ID_TZ226647,1
ID_TZ226648,1
ID_TZ226649,1
ID_TZ226650,1
ID_TZ226651,1
ID_TZ226652,1
ID_TZ226653,1
ID_TZ226654,1
ID_TZ226655,1
ID_TZ226656,1
ID_TZ226657,1
ID_TZ226658,1
ID_TZ226659,1
ID_TZ226660,1
ID_TZ226661,1
ID_TZ226662,1
ID_TZ226663,1
ID_TZ226664,1
ID_TZ226665,1
ID_TZ226666,1
ID_TZ226667,1
ID_TZ226668,1
ID_TZ226669,1
ID_TZ226670,1
ID_TZ226671,1
ID_TZ226672,1
ID_TZ226673,1
ID_TZ226674,1
ID_TZ226675,1
ID_TZ226676,1
ID_TZ226677,1
ID_TZ226678,1
ID_TZ226679,1
ID_TZ226680,1
ID_TZ226681,1
ID_TZ226682,1
ID_TZ226683,1
ID_TZ226684,1
ID_TZ226685,1
ID_TZ226686,1
ID_TZ226687,1
ID_TZ226688,1
ID_TZ226689,1
ID_TZ226690,1
ID_TZ226691,1
ID_TZ226692,1
ID_TZ226693,1
ID_TZ226694,1
ID_TZ226695,1
ID_TZ226696,1
ID_TZ226697,1
ID_TZ226698,1
ID_TZ226699,1
ID_TZ226700,1
ID_TZ226701,1
ID_TZ226702,1
ID_TZ226703,1
ID_TZ226704,1
ID_TZ226705,1
ID_TZ226706,1
ID_TZ226707,1
ID_TZ226708,1
ID_TZ226709,1
ID_TZ226710,1
ID_TZ226711,1
ID_TZ226712,1
ID_TZ226713,1
ID_TZ226714,1
ID_TZ226715,1
ID_TZ226716,1
ID_TZ226717,1
ID_TZ226718,1
ID_TZ226719,1
ID_TZ226720,1
ID_TZ226721,1
ID_TZ226722,1
ID_TZ226723,1
ID_TZ226724,1
ID_TZ226725,1
ID_TZ226726,1
ID_TZ226727,1
ID_TZ226728,1
ID_TZ226729,1
ID_TZ226730,1
ID_TZ226731,1
ID_TZ226732,1
ID_TZ226733,1
ID_TZ226734,1
ID_TZ226735,1
ID_TZ226736,1
ID_TZ226737,1
ID_TZ226738,1
ID_TZ226739,1
ID_TZ226740,1
ID_TZ226741,1
ID_TZ226742,1
ID_TZ226743,1
ID_TZ226744,1
ID_TZ226745,1
ID_TZ226746,1
ID_TZ226747,1
ID_TZ226748,1
ID_TZ226749,1
ID_TZ226750,1
ID_TZ226751,1
ID_TZ226752,1
ID_TZ226753,1
ID_TZ226754,1
ID_TZ226755,1
ID_TZ226756,1
ID_TZ226757,1
ID_TZ226758,1
ID_TZ226759,1
ID_TZ226760,1
ID_TZ226761,1
ID_TZ226762,1
ID_TZ226763,1
ID_TZ226764,1
ID_TZ226765,1
ID_TZ226766,1
ID_TZ226767,1
ID_TZ226768,1
ID_TZ226769,1
ID_TZ226770,1
ID_TZ226771,1
ID_TZ226772,1
ID_TZ226773,1
ID_TZ226774,1
ID_TZ226775,1
ID_TZ226776,1
ID_TZ226777,1
ID_TZ226778,1
ID_TZ226779,1
ID_TZ226780,1
ID_TZ226781,1
ID_TZ226782,1
ID_TZ226783,1
ID_TZ226784,1
ID_TZ226785,1
ID_TZ226786,1
ID_TZ226787,1
ID_TZ226788,1
ID_TZ226789,1
ID_TZ226790,1
ID_TZ226791,1
ID_TZ226792,1
